,route,speed,carsnum
130,正东中街229号,22.845505094947058,17
186,荷韵南路,22.877336192729004,10
46,华阳大道3段-159号,23.001088561559094,22
69,天府大道南段辅路,23.0810570572847,148
29,云龙东街,23.1066738234,13
84,广都上街193号,23.473874450205887,17
58,南湖大道,23.7517838656462,158
133,正东中街80号,23.796652258778117,32
163,滨江路,23.801318558126717,119
195,锦江路2段,23.87772878629047,105
4,G108(麓山大道一段),23.97350539823422,207
59,南湖西路,24.017629076572163,67
123,正东下街1号,24.480489766027457,17
76,富民路3段-101,25.0233638255625,8
166,物联一路,25.042049612716074,14
165,牧鱼一路,25.065742119975,8
169,瑞祥西街,25.441091342649997,8
117,正东上街192号,25.45198486705898,39
134,正东中街99号,25.723062806330777,13
28,二江路二段,25.831138028483334,15
125,正东下街91号,25.853167288720407,49
87,广都中街235号,25.86695433643111,45
44,华阳大道2段-234-、236号,25.87432102895,8
183,美岸路二段,26.155372038337298,21
142,正西街175号,26.21367315948077,26
129,正东中街223号,26.698705866183996,25
72,宁波路东段,26.701235116684618,13
38,华新中街101号,26.886373214568422,19
143,正西街187号,26.961510478784998,20
53,协泰北街,27.08837703637059,17
102,新码头北街32,27.26773475081786,14
207,龙马路,27.49969223241713,65
188,蜀州路,27.534675448802552,18
24,东林寺北巷,27.74824528306667,15
77,广东街,28.08291254684534,17
9,G213(天府大道南段),28.122416655063223,382
170,瑞祥路,28.17494749046703,64
49,华阳大道4段-303号,28.69401780450245,102
103,新码头南街15,28.724797140288885,9
85,广都上街195号,28.771817297856,25
200,顺兴路,28.971208294671754,19
41,华江路,29.003179157153784,11
22,东寺街,29.073109178357555,32
20,万顺路一段,29.410734323906944,37
12,G213(牧华立交桥),29.443004537693753,32
56,南湖北路,29.649724486144972,63
144,正西街225号,29.82064675082222,18
156,汉州路,30.086623831453476,15
184,老成仁路,30.103945529369565,46
7,G213(两江路),30.132482208730664,90
185,荷韵东路,30.19261501496333,10
8,G213(天府大道南一段),30.331099651803832,89
26,二江路1段-307号,30.50800612402222,9
127,正东中街128号,30.714618722281827,11
111,梓州大道辅路,30.844789593082602,182
196,锦江路3段,30.878825707647064,51
57,南湖南路,30.932277219757125,58
203,黄龙大道,30.950121334931417,59
25,二江路1段,31.088170561169232,13
17,Y008,31.6615979053956,26
126,正东中街109号,31.73173621994444,18
128,正东中街134号,31.748307974673335,15
104,新码头南街47号,32.205750066499995,28
74,定安路,32.428906761209994,15
158,沈阳路东段,32.674342741535476,28
177,红星路南延线,32.82303306106715,136
124,正东下街217号,33.23129960951667,12
23,东山大道一段,33.410886959324685,21
157,江畔路,33.49506957667245,68
202,麓山大道一段,33.64034501293563,34
39,华新中街162,33.929659837993334,15
35,剑和路一段,34.316441436800005,8
159,沈阳路西段,34.37284264030672,166
135,正公路,34.62740207266257,103
179,绿野路三段,34.71382664124801,49
105,新码头街2,34.75060363646666,21
110,梓州大道南一段辅路,34.8621999232987,32
73,宁波路东段辅路,34.96886149975151,11
122,正东下街149号,35.23234401807693,13
178,绿野路一段,35.36096834722222,9
145,正西街292号,35.37522119341177,17
108,梓州大道,35.640163517930986,129
15,G213(老成仁路),35.684635542981056,66
13,G213(益州大道南一段),35.865720684385586,79
107,杭州路东段,36.538562806189375,8
201,麓山大道1段,37.576258270393886,208
32,剑南大道南一段辅路,37.627129238243015,154
192,通济桥街10,37.65308424326154,13
51,华阳绕城路,37.933868980058556,49
154,武汉路西段辅路,38.0641961270617,164
153,武汉路西段,38.15508979139308,171
31,剑南大道南一段,38.22771842509102,270
6,G108辅路,38.303575958509995,10
1,G108(牧华路三段),38.52955449185835,416
63,和顺路一段,39.85658373932273,11
109,梓州大道南一段,41.04366325088012,86
36,华府大道3段,41.369462552127416,31
152,武汉路东段辅路,41.77980598798566,18
0,,42.86863357293623,103
137,正兴湾大桥,43.05620933091116,133
67,天府大道南二段辅路,43.76747937602237,32
168,物联大道,44.13161009785417,16
68,天府大道南段,44.24997465052763,102
176,空港四路,45.34279093228852,9
65,天府大道南一段辅路,45.36175161128643,88
197,长顺大道一段,46.050873740373135,130
193,钟灵路,46.326636186258334,12
164,牧华路三段辅路,46.374696555861775,196
2,G108(牧华路二段),46.633621217610184,54
62,双黄路,46.731316523728786,11
33,剑南大道南段,47.115114226818164,323
34,剑南大道南段辅路,47.73200876388848,248
180,绿野路二段,48.18417706791249,11
16,X062(剑南大道南段),48.97146808776146,32
174,祥鹤二街,51.00850721450694,112
66,天府大道南二段,51.12814320945249,40
11,G213(沈阳路西段),51.469475857000816,61
64,天府大道南一段,52.71500048781265,93
171,益州大道南一段,52.73314508606144,102
10,G213(成仁路),52.832299287492866,65
136,正公路辅路,53.44209735921317,28
3,G108(生物城中路一段),54.14656786929753,9
61,双兴大道,54.289906436286884,23
194,锦江西43路,54.74380883605969,92
167,物联二路,54.99121827963636,11
37,华府大道四段,57.32200311253318,32
205,黄龙大道一段,64.27557129192353,17
52,协中路,66.01039471547156,95
204,黄龙大道1段,66.30945894850001,17
