,route,speed,carsnum
167,祥鹤二街,42.2055582830992,21
188,钟灵路,42.25729234547308,13
66,天府大道南二段辅路,42.59551404494914,10
30,剑南大道南一段辅路,43.37351727702796,66
164,物联大道,43.70499999886131,14
136,正公路,44.75330690996938,52
2,G108(牧华路二段),45.01286545665244,82
32,剑南大道南段辅路,45.30979606078169,169
182,货运大道,45.695167001656074,8
152,武汉路西段,45.80814251844627,73
192,长顺大道一段,46.852380497284535,57
173,绿野路二段,46.93785498622165,12
64,天府大道南一段辅路,47.31366722125941,47
9,G213(成仁路),47.90493818616021,32
189,锦江西43路,48.015025516423435,16
31,剑南大道南段,50.11600799924293,214
35,华府大道四段,50.65314195871919,17
65,天府大道南二段,51.56320576215,19
137,正公路辅路,52.12624195060435,29
67,天府大道南段,52.5524994127112,64
63,天府大道南一段,52.80715490840536,49
15,X062(剑南大道南段),53.538799653699996,16
203,黄龙大道一段,59.52137571301153,13
201,黄龙大道1段,61.6273495936,14
50,协中路,63.44150212578478,46
