time_range,route,speed,carsnum
11,新程大道,17.461752421409955,74
11,广东街192,17.482235476493333,15
11,正东上街181号,17.81277150383279,61
11,华新中街101号,18.106660779103123,32
11,广都上街192号,18.167669567816667,72
11,正东中街109号,18.242543766372723,44
11,湾河街,18.271741361685415,12
11,藕塘新街8,18.29920839750769,13
11,正西街42号,18.54998514564545,11
11,广都上街195号,19.170442094635412,48
11,正东中街80号,19.38231608465417,48
11,丽都街163号,19.38744185091905,21
11,九里埂路,19.39172289279375,8
11,正东中街69号,19.62347577157021,47
11,广东街342,19.69229008395,9
11,南湖路,19.73331982496613,62
11,广东街153,19.749464235293743,16
11,正东上街157号,20.18482109085,8
11,正东上街192号,20.38078981825185,54
11,天研路,20.418321702651102,115
11,利民一街92,20.49470307305556,9
11,正西街187号,20.53023139,35
11,广都上街193号,20.60774464978,40
11,雅和南一路,20.71317393522104,46
11,正东下街1号,20.800562642300005,33
11,南湖西路,21.2055059500894,96
11,二江路2段-121号,21.397620452228573,14
11,锦江路2段,21.457724090560397,182
11,通济桥下街,21.806753999350004,18
11,南延线,21.88896681495,16
11,正东中街223号,21.937366059434087,44
11,雅和南二路,21.953101478576112,30
11,广都中街237号,22.151184601334503,71
11,龙灯山路,22.18619009208358,67
11,政府街41,22.316131419922723,22
11,南湖大道,22.3810872606329,302
11,华阳大道4段-153号,22.48006646965147,34
11,富民路3段-101,22.661262946321425,14
11,丽都街165号,22.690687747191305,23
11,海洋路,22.763676835386125,188
11,正东中街229号,22.821916475684,50
11,富民路4段,23.220542422018426,19
11,华新中街226号,23.257268537278566,14
11,美岸路二段,23.75784005481199,37
11,正西街175号,23.947074064408888,45
11,二江路二段,23.96965944959808,26
11,和顺路一段,24.05319570706701,19
11,正东中街241号,24.18945302682381,21
11,黄龙大道2段,24.32835439708096,21
11,梓林巷,24.61503830689063,16
11,老成仁路,24.807514906598715,39
11,广都中街235号,24.89921680638584,60
11,正东中街128号,25.009467189915,20
11,荷韵南路,25.10697292207833,12
11,广都上街5号,25.1467469668,8
11,正西街225号,25.507586214636365,33
11,藕塘新街21,25.611700308636117,12
11,正东下街91号,25.66194585827929,91
11,广东街,25.80165459631629,22
11,正东中街134号,25.852144817244,25
11,中彭路,25.912330974943888,15
11,华新中街221号,25.9993902328875,8
11,广东街246,26.591523053816665,12
11,G108(麓山大道一段),26.60214484474436,298
11,利民三街88,27.06717513366154,13
11,南湖东路,27.073160208955937,76
11,正西街292号,27.26818919212727,22
11,华新中街162,27.365566427478782,33
11,东寺北二路,27.567602293599997,19
11,G108(麓山大道二段),27.79953098641237,169
11,顺兴路,27.831399819931946,36
11,华阳大道4段-303号,27.942316136739,146
11,天府大道南段辅路,27.945207520997823,173
11,东寺街,27.97632971715519,26
11,荷韵路,27.99455655491,10
11,剑和路一段,28.168977077590476,21
11,二江路1段-419号,28.47638673494167,12
11,瑞祥西街,29.21384543569107,14
11,二江路1段-307号,29.267105718804,25
11,正东下街240号,29.290663620275,8
11,瑞祥路,29.37283175205957,47
11,黄龙大道,29.54885497466174,100
11,华新中街225号,29.669044006875,8
11,G213(天府大道南段),29.91355624487319,516
11,南湖南路,29.98311457777312,100
11,G213(牧华立交桥),30.11842275101052,38
11,G213(两江路),30.21021278352735,78
11,东林寺北巷,30.43770290417369,19
11,香沙路,30.478938130845165,20
11,府河路2段,30.518907658821664,30
11,万顺路一段,30.635735013396776,55
11,正东下街217号,30.74181674637308,26
11,长顺大道一段,31.23573551642081,90
11,蜀州路,31.724355891651115,15
11,华江路,31.97598171114375,12
11,,32.25541020295351,29
11,绿野路三段,32.40792653917175,96
11,G108辅路,32.46722105835,23
11,物联一路,32.650532211058035,8
11,二江路1段,32.70977545383143,35
11,沈阳路东段,32.90972110833403,36
11,正东下街149号,33.197666176344896,49
11,G213(益州大道南一段),33.53785159923878,20
11,祥鹤四街,33.65162448031666,9
11,G213(天府大道南一段),33.66627235256549,157
11,定安路,34.037767566334786,23
11,江畔路,34.43471518626798,26
11,牧鱼街,34.78056649485846,13
11,梓州大道辅路,34.80019345118031,254
11,G213(益州大道南二段),34.91252383362127,30
11,新码头北街32,35.07399378793333,12
11,回龙寺路,35.106443305620374,9
11,通济桥街10,35.22354647359687,32
11,东山大道1段,35.225123868000004,13
11,麓山大道一段,35.372797602238535,41
11,G213(老成仁路),36.04787406055882,102
11,祥鹤二街,36.40127361700641,39
11,天府大道南一段辅路,36.49276323136171,77
11,牧华路三段辅路,36.87752214592312,202
11,新码头南街47号,37.49642998567143,21
11,东山大道一段,37.97701628379866,30
11,华阳绕城路,38.74774419787081,87
11,剑南大道南段辅路,38.87388831666772,280
11,绿野路一段,39.79482228064643,28
11,沈阳路西段,40.33599955781138,37
11,Y008,41.01102408221832,24
11,新码头街2,41.01488333693334,21
11,麓山大道1段,41.02876797445682,264
11,空港四路,41.31458488157917,16
11,G213(沈阳路西段),41.45545527613056,18
11,红星路南延线,41.688311829929866,198
11,G108(牧华路三段),41.71353419487063,527
11,荷韵东路,42.14081016263333,13
11,X062(剑南大道南段),42.23392573699197,80
11,梓州大道,43.15124585752633,164
11,华府大道3段,43.79626248161885,53
11,滨江路,44.1618459945786,16
11,宁波路东段,44.24424272475926,9
11,剑南大道南一段,44.33076563846316,211
11,新码头街2号,44.4469837196,9
11,万顺路二段,44.90475049878182,11
11,双黄路,44.94578070005371,27
11,天府大道南段,45.02777451567918,140
11,物联大道,45.09766346402622,15
11,货运大道,45.14693155863215,9
11,正兴湾大桥,45.46952471226904,35
11,武汉路西段辅路,46.685044606949056,53
11,双兴大道,47.14455410331801,27
11,万东路,47.60937376152,15
11,绿野路二段,47.95753310489994,19
11,G213(成仁路),48.0974906191631,21
11,梓州大道南一段辅路,48.68300335207026,70
11,梓州大道南一段,49.05866078551089,143
11,温家山路,49.29655100969231,13
11,剑南大道南段,49.42847753309003,336
11,G108(牧华路二段),49.5501252183609,115
11,钟灵路,50.744665946736106,18
11,华府大道四段,53.66207924551596,19
11,武汉路东段辅路,53.74891416973453,9
11,正公路,53.78072305063392,38
11,X062辅路,54.173059628336645,18
11,G108(生物城中路一段),54.73060529252209,8
11,正公路辅路,54.791201278508254,23
11,天府大道南一段,56.1790733085062,64
11,武汉路西段,57.65591941291439,37
11,剑南大道南一段辅路,57.796399360436034,103
11,天府大道南二段辅路,58.52896809042392,19
11,益州大道南一段,59.63097764757512,13
11,协中路,61.68416363278872,62
11,黄龙大道一段,61.89555093805521,32
11,锦江西43路,62.79409199667197,11
11,天府大道南二段,64.69130295210488,41
11,黄龙大道1段,67.69340097750808,31
12,正北上街146,2.6131246844125005,8
12,正北中街33号,3.500169016045455,11
12,正北上街102号,5.558074660405,10
12,正西街57号,6.859792389077778,9
12,府河路1段-217号,7.6628133541,25
12,正北上街95,7.987572742358334,12
12,正东上街66号,8.469279637930233,43
12,府河路1段-95号,8.542023060216668,24
12,正东上街170号,9.19768004814,15
12,丁字街28号,9.538157905509523,21
12,富民路3段,9.56001519922,10
12,府河路1段-211号,9.716129727641666,48
12,通济桥下街108,10.292538992452323,43
12,广都中街203号,10.45820389925,12
12,正北中街37号,10.655885537185716,14
12,祥鹤一街,11.074992879786668,15
12,正东上街166号,11.441920528103449,29
12,正大街61,11.608215899977775,9
12,二江路1段-162,11.646504382315625,8
12,通济桥下街198,11.65358349992306,129
12,正北中街64号,11.68916651163,10
12,南湖路102,11.72799148337,10
12,张家巷5号,11.8243773749164,61
12,荷香路一段,11.835973205549998,9
12,广东路,12.001157628086576,9
12,府河路1段,12.028755074755408,37
12,广都上街193,12.277559011088885,36
12,正西街282号,12.379547972266668,9
12,正西街39号,12.946771879513513,37
12,华阳大道2段-218号,13.174168211202858,35
12,府河路1段-54-、56号,13.179522598169228,65
12,正西街60号,13.180528440830557,36
12,正东下街120号,13.46868625305185,27
12,湾河东街35号,13.555586450216667,8
12,正东上街153号,14.290333766020511,39
12,正西街65号,14.411716807302858,35
12,天明塘街,14.53955697994783,23
12,正西街2号,14.57015015203766,81
12,利民一街92,14.575096350195238,21
12,荷韵二街,14.708532742406248,8
12,顺河街315号,14.8602911145,8
12,华阳大道4段-200,14.8817460927625,8
12,秦皇寺西街,15.014737801793752,8
12,正北上街85号-、83号-、81号,15.01981164035,12
12,利民二街69,15.042962425136365,11
12,正西街49号,15.0981088884,10
12,府河路1段-73-、71号,15.125038115699189,123
12,中兴上街239号,15.338905482740005,20
12,广东街153,15.371428158359995,20
12,正东上街57号,15.480605629589284,56
12,水津街110,15.601624420860867,23
12,丁字街18号,15.86720342204375,16
12,正北上街80号,15.9568969237,10
12,雅和街,15.95715770074,15
12,正东上街3,16.019220784474992,48
12,湾河街,16.172102277409163,10
12,美岸路一段,16.51019487820771,42
12,通济桥下街161,16.53593698577875,40
12,藕塘新街8,16.599315145120002,10
12,正西街68号,16.641098504443747,16
12,府河路1段-89-、88-、85-、83号,16.646223781055426,181
12,正西街42号,16.750819583616664,12
12,华新中街97号,16.84136072919445,18
12,海昌路,16.929852194549714,104
12,广都中街239号,16.947735833112386,78
12,水韵路,17.123733545290474,10
12,广宁路,17.134216229143863,72
12,正西街61号,17.143329786278947,19
12,藕塘街117,17.169420379432143,14
12,政府街41,17.30857749720513,13
12,华阳大道3段,17.528648560764708,34
12,牧鱼一路,17.6181202374,8
12,府河路一段,17.6210863127675,56
12,丁字街67,17.89689856480476,21
12,正北中街68号,17.976378857355556,9
12,丽都街165号,17.9766417549,12
12,华阳大道4段-311号,18.174198764347786,45
12,正东中街69号,18.186045181876363,55
12,华阳大道2段-230,18.25034422130345,87
12,华阳大道3段-159号,18.531466830045837,24
12,正西街90号,18.540125797779545,88
12,二江路2段-121号,18.59437166012308,13
12,协和上街275,18.649424092366665,12
12,广东街192,18.717436789208826,17
12,正北中街2号,18.72611822914773,44
12,雅和南五路,18.791799695812497,8
12,广都上街192号,18.8221555634087,92
12,南湖路,18.87167291408036,56
12,广都上街49号,19.013635152626083,23
12,湾河东街,19.11305676959167,8
12,瑞祥西街,19.150045225346528,12
12,九里埂路,19.1780261164,11
12,华阳大道4段-313,19.27239333974584,12
12,广都中街237号,19.434793871026837,82
12,广都上街195号,19.578567329847505,40
12,正东上街181号,19.680780176090167,61
12,丽都街100号,19.74035573247273,11
12,丽都街56号,19.770016723425,12
12,华阳大道3段-191号,19.85239621804167,12
12,祥鹤四街,19.963145762767777,15
12,新程大道,20.0581565044213,87
12,藕塘新街76,20.401751343059093,11
12,府河路3段,20.44116420280161,81
12,美岸路三段,20.91591489106006,26
12,华新中街101号,20.9503211012025,40
12,正东中街80号,21.11917895261961,51
12,华阳大道4段-153号,21.122412140697826,46
12,正西街187号,21.373768746232606,46
12,云龙路,21.500945008948285,17
12,雅和南二路,21.78583823806389,42
12,正东中街241号,21.805364565566663,22
12,通济桥下街,21.948783662328434,17
12,和顺路一段,22.136134663749253,20
12,雅和南一路,22.18260566154238,38
12,丽都街163号,22.23456599714001,15
12,府河路二段,22.514669624607546,38
12,广都中街235号,22.63317324857941,85
12,南湖大道,22.69258886042644,297
12,正东上街192号,22.759100957836065,61
12,华阳大道2段-234-、236号,22.86950187518,10
12,正东中街65号,22.882458361809302,43
12,广东街342,22.88783109037917,14
12,锦江路2段,23.119071129689537,180
12,天研路,23.44756466390611,115
12,潘家湾路,23.66188646439708,8
12,正东下街1号,23.70832004876768,43
12,正东中街223号,23.8018793565842,38
12,协泰北街,23.82471264463055,36
12,广都上街193号,23.969977951538468,39
12,龙灯山路,24.349349640130114,88
12,东寺北二路,24.50922124914579,31
12,美岸路二段,24.578265158883426,61
12,利民三街88,24.618298525075,12
12,南湖西路,24.65789609304627,104
12,富民路4段,24.6598797824894,22
12,富民路3段-101,24.962817237000003,13
12,华新中街226号,25.129366063612498,16
12,正东中街99号,25.33853023635882,17
12,正东中街128号,25.413813932135294,17
12,正西街175号,25.499030387661108,36
12,南湖东路,25.534087244814582,96
12,黄龙大道,25.723247157984225,104
12,锦江路3段,25.88367543180768,104
12,剑和路一段,26.094242405294995,20
12,正东中街109号,26.17377380823877,49
12,物联一路,26.229372775535417,8
12,正西街225号,26.285197411118748,32
12,南湖北路,26.2862908380978,120
12,凤凰路,26.30998698679306,12
12,荷韵南路,26.37888780637597,8
12,香沙路,26.65442008577533,15
12,广都中街204,26.96343390392222,9
12,正东中街103号,27.119801432625,12
12,正东下街91号,27.158170879770665,75
12,正东下街217号,27.350327424825007,16
12,海洋路,27.681710355413536,144
12,G213(益州大道南二段),27.73053971554706,65
12,广东街246,27.78429420020769,13
12,正东中街134号,27.959184826489476,19
12,正东中街211号,28.3394647575,10
12,顺圣路,28.348199288087876,11
12,G108(麓山大道一段),28.673265346524985,310
12,二江路二段,28.73435163648077,39
12,华新中街162,28.8276768009075,40
12,天府大道南段辅路,28.98178270370535,213
12,华阳大道4段-303号,29.017026133321483,142
12,南延线,29.01958894355833,12
12,梓林巷,29.08473981937448,16
12,广东街,29.15447029212389,34
12,G108(麓山大道二段),29.507934748915652,184
12,二江路1段-419号,29.54255437832143,14
12,万顺路一段,29.599049430462188,52
12,正东下街240号,29.673025892852948,17
12,二江路1段-307号,29.70548240336207,29
12,黄龙大道2段,29.808650899448885,15
12,杭州路西段,29.97753474218981,9
12,二江路1段-261号,30.05149973599,10
12,汉州路,30.26358969570074,9
12,瑞祥路,30.601787364836017,57
12,正东中街229号,30.626829694958538,41
12,顺兴路,30.76529970268971,34
12,南湖南路,30.81373151677724,122
12,G213(牧华立交桥),30.963533999730565,54
12,新码头南街15,31.30615935968889,9
12,东寺街,31.398761757090163,34
12,蜀州路,31.59096985959627,17
12,祥鹤二街,31.743257556777905,49
12,,31.797240957361485,36
12,G108辅路,31.85886270084473,19
12,G108,32.02352159828485,11
12,G213(天府大道南段),32.20957913777386,507
12,G213(天府大道南一段),32.340236446137375,191
12,G213(两江路),32.645845856535864,109
12,老成仁路,32.77282477684905,53
12,府河路2段,33.34591454397857,28
12,定安路,33.87457524606849,20
12,东山大道1段,34.035253765957144,14
12,麓山大道一段,34.84502720823232,26
12,荷韵路,35.101470988582086,16
12,睦邻路,35.23981179466818,11
12,牧华路三段辅路,35.93348466019325,209
12,G213(益州大道南一段),35.9883368892294,51
12,二江路1段,36.05889310878649,37
12,公黄路,36.43979526556826,8
12,沈阳路东段,36.480599129339794,33
12,新码头北街32,36.5378294743909,11
12,绿野路一段,36.74671445197576,33
12,正西街292号,36.97357962646324,34
12,江畔路,37.03406298850757,50
12,正东下街149号,37.04741611136842,38
12,绿野路三段,37.1844539824976,92
12,G213(老成仁路),37.55975548933673,98
12,广州路西段,38.00841346615394,8
12,通济桥街10,38.02843916391739,23
12,华阳绕城路,38.282448877186255,96
12,新码头南街47号,38.44183327190646,31
12,梓州大道辅路,38.58401644078471,246
12,东林寺北巷,38.77341336435936,16
12,华江路,38.88105712352952,11
12,新码头街2,39.562502173973336,30
12,荷韵东路,39.626618689620585,17
12,钟灵路,40.07066731783704,27
12,东山大道一段,40.73020178444376,38
12,万东路,40.97269879289394,11
12,华府大道3段,41.37978358957057,64
12,藕塘新街21,41.48846465435,10
12,Y008,41.56368086744475,34
12,物联大道,41.62636276074019,17
12,沈阳路西段,41.94191406690783,74
12,天府大道南一段辅路,42.586196803004015,89
12,滨江路,42.78034633885095,23
12,长顺大道一段,42.989668746344776,101
12,G108(牧华路三段),43.40891107776353,517
12,中彭路,43.75476878673055,12
12,麓山大道1段,43.85549935033906,260
12,剑南大道南段辅路,44.31620679294806,260
12,龙马路,44.42281405934351,21
12,梓州大道南一段,44.57223814503722,143
12,厦门路东段,44.83532366875938,8
12,梓州大道,45.09763660965976,158
12,双黄路,45.24347112809683,21
12,新码头街2号,45.611588984380006,15
12,红星路南延线,46.24751368538321,197
12,绿野路二段,46.29956923977557,23
12,武汉路西段辅路,46.39949486800733,95
12,正兴湾大桥,46.67710352015735,58
12,G108(牧华路二段),46.80676765409677,95
12,剑南大道南一段,47.58727573693148,231
12,正公路,48.73725304920836,62
12,双兴大道,48.8464623635427,23
12,天府大道南二段辅路,49.58507361912993,21
12,G213(沈阳路西段),49.7670634054488,42
12,梓州大道南一段辅路,50.08946830156821,48
12,天府大道南段,50.16650667984695,99
12,X062(剑南大道南段),52.34798357830324,62
12,空港四路,52.711290233325,8
12,G213(成仁路),53.26910792851041,48
12,剑南大道南段,54.35129014219648,346
12,正公路辅路,54.7084140543265,25
12,武汉路西段,56.70168211315991,78
12,剑南大道南一段辅路,56.85119804450367,120
12,天府大道南一段,58.23444304507483,86
12,益州大道南一段,58.42215195130365,19
12,X062辅路,58.559865278508205,13
12,锦江西43路,60.248556967491545,13
12,黄龙大道一段,60.55546178640322,31
12,天府大道南二段,64.13797022225286,35
12,华府大道四段,64.61326019405328,28
12,协中路,65.3941984715135,74
12,黄龙大道1段,67.73732200044286,28
13,湾河东街35号,6.881130914172222,9
13,正北中街37号,7.44386307,9
13,正北中街33号,7.616067588688889,9
13,正北中街35号,7.917166066393333,15
13,府河路1段-95号,9.969957865942106,19
13,祥鹤一街,10.834823971095831,16
13,广都中街239号,11.186731505038544,48
13,湾河街,11.873263952189582,8
13,正北上街95,12.496520462553848,13
13,富民路2段-52,12.5964181620125,8
13,正大街23,13.395332218400002,9
13,正东上街170号,13.52530440252,15
13,二江路2段-121号,13.598749425407146,14
13,正东上街66号,13.779598176386273,51
13,正大街61,13.846075166383336,12
13,天明塘街,14.130928670367854,28
13,正西街60号,14.591860885035484,31
13,华阳大道2段-218号,14.648400332856252,32
13,雅和街,14.7235916907625,8
13,张家巷5号,14.912146073335595,59
13,富民路3段,15.01746744696,10
13,正东下街120号,15.089229830056096,41
13,美岸路一段,15.221381053375303,38
13,府河路1段-54-、56号,16.24216355490274,73
13,丁字街28号,16.312846097747368,19
13,正西街2号,16.338871661350126,78
13,广都中街237号,16.628580140251767,85
13,广都上街193,16.99971731847222,18
13,水韵路,17.039495438211112,9
13,华阳大道4段-313,17.10622913579167,12
13,华阳大道4段-200,17.123027308841667,12
13,荷韵二街,17.217832156825,8
13,正东上街153号,17.25497596284545,33
13,正东上街57号,17.327460409554764,42
13,水津街110,17.338567343883334,24
13,正东上街166号,17.435880578095833,24
13,祥鹤四街,17.609317589211113,9
13,正东上街3,17.748285488394444,36
13,美岸路三段,17.811145405185215,23
13,利民一街92,17.89095052309091,11
13,正西街61号,17.928477017741667,24
13,协和上街127,18.10308424082,10
13,广宁路,18.211613201104036,64
13,正北中街2号,18.291179164932355,34
13,府河路1段-73-、71号,18.40009253899894,141
13,正西街231号,18.464630741916665,12
13,海昌路,18.759693578469857,94
13,华阳大道3段,18.77592372931464,41
13,广都上街195号,18.89544098796556,45
13,丁字街18号,19.189537146391668,12
13,丽都街165号,19.250200806625,8
13,利民三街88,19.28902013062308,13
13,府河路3段,19.31704082814549,102
13,通济桥下街,19.31870722975,13
13,华阳大道2段-230,19.41645964419397,83
13,正西街65号,19.439327472519352,31
13,广东街192,19.455335010383337,15
13,新程大道,19.49068287913039,95
13,通济桥下街198,19.501720145836583,133
13,中兴上街239号,19.526201747825,12
13,通济桥下街108,19.58695434275395,38
13,府河路二段,19.62943627822173,51
13,云龙路,19.784615851517497,26
13,丽都街100号,20.15263169714705,17
13,华新中街97号,20.18146124110909,22
13,正西街39号,20.67569985065758,33
13,南湖路,20.817435035621163,63
13,正西街90号,20.83651969845438,80
13,黄龙大道2段,20.87019379378,15
13,政府街41,20.99387998144,10
13,广东街153,21.02805064060729,16
13,华阳大道4段-153号,21.084073519703225,31
13,广都上街192号,21.11710969116237,89
13,华阳大道4段-311号,21.292640406005777,52
13,广都中街99号,21.3557065396125,8
13,华阳大道2段-234-、236号,21.37665371784,10
13,协和上街275,21.58420078798,10
13,正北上街85号-、83号-、81号,21.623954952375005,16
13,富民路3段-101,21.654592538675008,16
13,府河路1段-89-、88-、85-、83号,21.656341125989083,205
13,正东下街240号,21.68614509267727,22
13,府河路1段-92号,21.688889708076925,13
13,正东中街65号,21.842571544496,50
13,富民路3段-78,21.843531997875004,8
13,正北中街64号,21.88707666835,10
13,雅和南一路,22.086545170584,43
13,通济桥下街161,22.092088696091384,29
13,丽都街56号,22.165793479668743,16
13,天研路,22.29244877683101,139
13,东寺北二路,22.38218408149006,26
13,广都上街193号,22.436361327590543,37
13,瑞祥西街,22.50727073647806,14
13,正东中街69号,22.55721626087585,58
13,正东上街181号,22.666851619069817,53
13,华阳大道3段-159号,22.89745632651724,29
13,广都上街49号,23.102513147895834,24
13,正北上街80号,23.259154166355557,9
13,雅和南二路,23.337207984898196,37
13,府河路1段-217号,23.359991265662742,51
13,华江路,23.47244093670357,14
13,田家寺巷,23.61063956625556,9
13,杭州路西段,23.7106318204335,9
13,南湖西路,23.888481189851888,91
13,广都中街235号,23.90440057930675,74
13,物联一路,23.956313033532854,15
13,东山大道1段,24.16331264119616,13
13,香沙路,24.4021123580025,8
13,G213(益州大道南二段),24.498318268207814,71
13,和顺路一段,24.53741152074067,15
13,龙灯山路,24.55331796966341,82
13,华阳大道2段-238-、240号,24.61020376928889,9
13,南湖路102,24.682848240862963,9
13,华新中街101号,24.71573389122058,34
13,正东下街217号,24.96083374267692,13
13,府河路一段,24.983075648121567,76
13,正东中街80号,25.015950015604684,64
13,新码头南街15,25.36956546620833,12
13,正东上街192号,25.401882593221515,79
13,正西街68号,25.48015463259,10
13,瑞祥路,25.853998570783038,55
13,黄龙大道,25.885657671385903,92
13,正东中街99号,26.04115058592069,29
13,二江路1段-419号,26.061624339511766,17
13,正东中街241号,26.09669820528333,18
13,丽都街163号,26.169891149604755,21
13,锦江路2段,26.34671549561856,186
13,府河路1段,26.35105036865147,34
13,正西街187号,26.437437186629037,31
13,丁字街67,26.52659482792188,16
13,广东街342,26.58742821663733,10
13,剑和路一段,26.66503408674167,18
13,南湖大道,26.699719315341422,285
13,府河路1段-211号,26.73939585737428,70
13,G108,27.489758301205555,9
13,二江路1段-261号,27.67905552547,10
13,南延线,27.681087245225,20
13,美岸路二段,27.83457258598903,50
13,正东下街1号,27.839495472584613,26
13,华阳大道4段,27.9647322626,10
13,顺河街5-9号,28.04148887740625,8
13,海洋路,28.223639034141016,144
13,富民路4段,28.316567375054547,22
13,梓林巷,28.69072905091574,18
13,正西街175号,28.737257621889988,30
13,正东中街223号,28.765775159206125,49
13,二江路1段-307号,28.83168184940833,24
13,广东街,28.977511661194768,25
13,顺兴路,29.121951494583747,34
13,正东中街103号,29.201033714586668,15
13,华阳大道3段-191号,29.29358911224348,23
13,协泰北街,29.54015302204333,30
13,睦邻路,29.59172135711875,8
13,正东下街91号,30.02515474367667,90
13,二江路二段,30.036276569654547,22
13,绿野路三段,30.09925788888256,64
13,新码头北街32,30.144767918739284,14
13,顺圣路,30.222468561089656,19
13,万顺路一段,30.356435372365805,58
13,天府大道南段辅路,30.59893444312881,211
13,荷韵路,30.670301810229997,10
13,宁波路东段,30.76438140038333,16
13,南湖东路,30.86046014441531,64
13,华新中街162,30.976283573535294,34
13,正东中街128号,31.16816857959231,26
13,锦江路3段,31.36580842134866,115
13,正东中街229号,31.634254540789996,40
13,南湖北路,31.640988323347838,129
13,G213(益州大道南一段),31.913831092361576,50
13,荷韵南路,32.082642697204726,12
13,G108(麓山大道一段),32.12763568481362,272
13,华阳大道4段-303号,32.33947960065386,160
13,G213(两江路),32.37567943020739,82
13,蜀州路,32.463177522841505,20
13,G108(麓山大道二段),32.51958540509665,142
13,正西街225号,32.582490982904766,21
13,双黄路,32.73315822187361,12
13,凤凰路,32.92638134313383,10
13,南湖南路,32.933113895833294,119
13,G213(天府大道南段),33.24902139241548,517
13,东寺街,33.26394275897807,34
13,老成仁路,33.59541071371724,58
13,江畔路,33.609152953630684,37
13,华新中街220号,34.02774298146364,11
13,正东中街109号,34.57241592751389,36
13,G213(牧华立交桥),34.60065114558838,43
13,二江路1段,34.798015763865706,35
13,府河路2段,34.96506515172777,36
13,G213(天府大道南一段),35.1349617204585,160
13,新码头南街47号,35.20908314429643,28
13,荷韵东路,35.22228655176538,13
13,正东中街134号,35.3475322986862,29
13,广东街246,35.66918578535454,11
13,G108辅路,35.69269457786667,18
13,麓山大道一段,36.26715311912941,34
13,东林寺北巷,36.307855835746665,30
13,宁波路东段辅路,36.65554992125833,10
13,绿野路一段,37.15064522064584,24
13,G213(老成仁路),37.3909011330615,74
13,牧华路三段辅路,37.85074094349927,182
13,新码头街2,38.072728385476005,25
13,龙马路,38.08034076262189,35
13,通济桥街10,38.75344410923182,22
13,滨江路,38.8378247529065,38
13,东山大道一段,39.209892352488914,29
13,沈阳路东段,39.443204416473606,29
13,Y008,39.78682864751718,30
13,正西街292号,39.831132243334615,26
13,正东下街149号,40.07842193195947,37
13,天府大道南一段辅路,40.57606951858642,64
13,新码头街2号,40.78896900825455,11
13,华阳绕城路,40.853901090200765,88
13,物联大道,41.00399269896037,13
13,公黄路,41.26086233809937,8
13,万东路,41.26427892855208,16
13,定安路,41.70817271550293,34
13,,42.05602626085463,42
13,沈阳路西段,42.07758158282246,71
13,正兴湾大桥,42.43428774619623,49
13,空港四路,42.48249083816515,11
13,双兴大道,42.62124688876419,29
13,祥鹤二街,43.10898040887553,46
13,麓山大道1段,43.82973793115868,239
13,梓州大道辅路,43.97535329034199,228
13,武汉路东段辅路,44.16261217593021,8
13,G108(牧华路三段),44.22854110998804,470
13,钟灵路,44.320192562729154,24
13,武汉路西段辅路,44.91956898586184,84
13,牧鱼街,45.28571459461833,12
13,华府大道3段,46.25960613537368,56
13,梓州大道南一段,46.708713006229,106
13,长顺大道一段,46.71808886777368,96
13,梓州大道,46.8083149160266,132
13,绿野路二段,47.98142539592257,25
13,天府大道南二段辅路,48.33839214864325,21
13,剑南大道南段辅路,48.62983264785968,218
13,G108(牧华路二段),50.09112037970802,84
13,剑南大道南一段,50.15957902158915,195
13,物联二路,50.288209329009085,11
13,梓州大道南一段辅路,50.496260581893885,42
13,G213(沈阳路西段),50.50137498288751,28
13,红星路南延线,51.89386585639206,164
13,正公路,52.3445922699942,41
13,武汉路西段,52.86797812696053,77
13,正公路辅路,53.12106162270443,13
13,天府大道南段,53.13529784660678,103
13,温家山路,53.41655510421003,12
13,G213(成仁路),54.94887791624188,29
13,华府大道四段,55.12540994323102,17
13,天府大道南一段,55.254132080179886,62
13,益州大道南一段,56.42282247921639,27
13,剑南大道南一段辅路,57.50094707838221,126
13,剑南大道南段,57.771784905300784,289
13,黄龙大道一段,58.298900900468425,19
13,X062(剑南大道南段),58.59645056516209,58
13,万顺路二段,59.68158796553333,9
13,X062辅路,61.20441626041905,8
13,锦江西43路,62.361577717273015,23
13,天府大道南二段,64.2381118104961,32
13,黄龙大道1段,66.7867061570353,17
13,协中路,68.02612764120002,57
14,云龙路,7.033119677219552,26
14,正北中街35号,7.065110941973912,23
14,湾河街,9.580983753070454,11
14,广都中街203号,10.353492856978573,14
14,藕塘街117,11.238657531570002,10
14,正北中街37号,11.396986056531247,16
14,正东上街170号,11.95990687735,18
14,新码头南街4号,12.622831761355556,9
14,正东上街66号,12.766570358479164,48
14,滨河路1段-109,12.8207829495,9
14,水津街110,12.941820073486667,15
14,正北上街95,13.221683113766666,9
14,华阳大道4段,13.222114639019996,10
14,正东上街166号,14.119966712226317,19
14,正西街231号,14.137294155133333,9
14,利民一街92,14.147754092341666,12
14,富民路3段,14.165260614172723,11
14,南湖路,14.233556785283342,50
14,湾河东街35号,14.25307129455,8
14,广都上街193,14.324632575475,20
14,祥鹤四街,14.366003196592306,13
14,正东上街153号,14.39964664896286,35
14,华阳大道2段-218号,14.520317507568969,29
14,正东上街57号,14.52879574683818,55
14,正西街60号,14.698270888806451,31
14,广都上街11号,14.8260969159375,8
14,正北中街2号,14.970471326860636,47
14,中兴上街239号,15.00796663251,15
14,正北中街39号,15.017579248275,8
