,route,speed,carsnum
169,正北中街2号,19.252050815923077,26
139,正东上街192号,19.327987484661815,55
104,广都上街193号,19.381628566192596,27
66,华阳大道4段-311号,19.415600892985292,34
159,正东中街99号,19.45378878005,12
175,正西街187号,19.514248661618183,33
63,华阳大道4段-153号,20.048782241996435,28
123,政府街41,20.10275088366111,18
77,南湖西路,20.26975122472751,81
153,正东中街223号,20.284080595309675,31
119,府河路一段,20.294699196820915,58
112,府河路1段-217号,20.48241975879412,34
174,正西街175号,20.573420738312002,25
201,湾河西街,20.99316245251875,8
242,雅和南二路,21.047348323224785,39
212,祥鹤四街,21.06000925611875,16
52,华新中街101号,21.232985918683337,18
115,府河路1段-89-、88-、85-、83号,21.36578340626093,147
127,新程大道,21.552330535084263,70
110,府河路1段,21.568348813573333,30
30,丽都街100号,21.598573750555556,9
135,正东上街157号,21.774631332571428,14
44,利民三街88,21.994795522525003,8
241,雅和南一路,22.215409939778233,30
128,杭州路西段,22.38902536984625,10
238,锦江路2段,22.394323318091768,162
133,梓林巷,22.611392735672222,15
82,和顺路一段,22.683842346086667,15
34,丽都街56号,22.74904065758889,9
154,正东中街229号,22.849646091914284,35
208,瑞祥西街,22.87038066549773,11
176,正西街225号,22.99823719063,20
24,东寺北二路,23.276635001239406,28
33,丽都街165号,23.29304075939474,19
155,正东中街241号,23.331932850343748,16
32,丽都街163号,23.445566314477773,9
107,广都中街235号,23.496306195691176,51
220,美岸路二段,23.601453835624337,38
204,牧鱼一路,23.602102892344444,9
251,龙灯山路,23.823377281192982,57
239,锦江路3段,24.398543879973044,102
196,海洋路,24.622844791629305,125
145,正东下街1号,24.706617219995838,24
74,南湖北路,24.765493880735,125
95,富民路3段-101,25.008824560806666,15
72,协泰北街,25.21913911330244,41
31,丽都街140号,25.23678666622222,9
54,华新中街226号,25.725311445425,8
49,剑和路一段,25.833722193313278,16
35,丽都街75号,25.90866850742308,13
62,华阳大道4段,26.000446200591668,12
41,二江路二段,26.266973587132505,20
150,正东中街109号,26.33399888924138,29
76,南湖大道,26.417850743404156,244
98,广东街,26.636409412178125,16
228,藕塘新街8,27.173109225005557,9
73,南湖东路,27.223492531942046,44
232,通济桥下街,27.366755250062965,9
97,富民路4段,27.496443167871565,17
148,正东下街91号,27.54363114053606,61
22,万顺路一段,27.815302176757406,63
209,瑞祥路,27.82306045329902,51
38,二江路1段-307号,28.163063384927995,25
152,正东中街134号,28.340385844508333,12
192,江畔路,28.48394932036418,31
0,,28.57096548105026,29
146,正东下街217号,28.68219286423571,14
12,G213(牧华立交桥),28.718089837869442,36
65,华阳大道4段-303号,28.729485156090906,119
230,蜀州路,28.773854177904287,14
25,东寺街,28.808998458640385,26
88,天府大道南段辅路,28.86873406604797,152
151,正东中街128号,29.204092527575,16
14,G213(益州大道南二段),29.36508050563868,26
53,华新中街162,29.602681605211764,17
4,G108(麓山大道一段),29.819789152879476,267
7,G213(两江路),30.560257599615117,70
117,府河路2段,30.624154193315793,38
6,G108辅路,30.667182091466668,15
147,正东下街240号,30.691314592845448,11
211,祥鹤二街,30.768230084390122,27
124,新码头南街47号,30.808134929014294,14
9,G213(天府大道南段),30.91711117266125,390
221,老成仁路,31.40724974624531,32
224,荷韵南路,31.52316300469264,16
179,正西街292号,31.721426706921427,28
5,G108(麓山大道二段),31.725488485877744,146
249,黄龙大道2段,31.820893527258335,14
39,二江路1段-419号,32.043626667569995,10
37,二江路1段,32.60201756957727,33
247,黄龙大道,32.71580707765733,113
75,南湖南路,32.72660455806657,103
236,通济桥街10,32.99268792192143,14
8,G213(天府大道南一段),33.042296160241456,123
216,绿野路三段,33.12946548268494,97
243,顺兴路,33.18315975002001,30
144,正东下街149号,33.7841907229,32
29,中彭路,33.94131658819375,12
122,悦和一街,34.414190226227085,8
93,定安路,34.44951888307369,19
13,G213(益州大道南一段),34.48332082209338,20
222,荷韵东路,35.09124054553334,9
246,麓山大道一段,35.714026847347306,34
203,牧华路三段辅路,35.905748755621254,180
15,G213(老成仁路),36.073800272062776,90
27,东山大道一段,36.282006984008206,26
244,香沙路,36.41429601342871,13
84,天府大道南一段辅路,36.633637205233306,89
132,梓州大道辅路,36.99547287141766,188
226,藕塘新街21,37.18633030016666,9
194,沈阳路西段,37.19594484470338,40
240,长顺大道一段,37.37651453240612,65
193,沈阳路东段,37.605000275607914,24
68,华阳绕城路,38.3427933923278,98
215,绿野路一段,39.36676251181819,22
213,空港四路,39.383603357783336,9
207,物联大道,39.660988590510875,18
92,宁波路东段,39.84610925387037,9
205,物联一路,40.24955176484242,11
48,剑南大道南段辅路,41.515192959995815,202
86,天府大道南二段辅路,41.56034371111848,23
237,钟灵路,41.67118961995714,21
11,G213(沈阳路西段),42.630433543010874,23
245,麓山大道1段,42.90861137090953,228
1,G108(牧华路三段),42.97714183313726,448
129,梓州大道,43.031142877508216,128
125,新码头街2,43.31550791334286,14
18,Y008,43.48443815302175,15
50,华府大道3段,44.39106683213125,48
190,武汉路西段辅路,45.03100692069808,43
188,武汉路东段辅路,45.318780274633326,8
21,万东路,45.43973105798788,11
80,双兴大道,45.82201027273204,32
126,新码头街2号,45.8429117473125,8
214,红星路南延线,46.208761044135066,152
45,剑南大道南一段,46.352307049771184,160
71,协和大道,46.5552167590111,9
23,万顺路二段,46.765304672430005,10
131,梓州大道南一段辅路,48.040292953047576,50
130,梓州大道南一段,48.163101747812384,108
202,滨江路,48.288420823248835,11
16,X062(剑南大道南段),48.726325748862266,53
217,绿野路二段,48.89511066504139,22
81,双黄路,49.6979790280548,28
26,东山大道1段,49.7772065512625,8
197,温家山路,50.30731672586666,15
160,正公路,50.39821175331449,43
10,G213(成仁路),50.94971754749168,24
87,天府大道南段,51.59508297498674,127
47,剑南大道南段,53.010175943183505,266
2,G108(牧华路二段),53.164854743463096,97
162,正兴湾大桥,53.93850460328316,28
161,正公路辅路,54.22681596605428,21
83,天府大道南一段,54.37089992489552,69
51,华府大道四段,54.91146330460333,21
17,X062辅路,57.280696099363624,13
189,武汉路西段,58.30585902274789,33
46,剑南大道南一段辅路,59.14229135589965,79
69,协中路,60.195653674508634,52
206,物联二路,61.51080417824999,18
85,天府大道南二段,62.15555410985991,37
3,G108(生物城中路一段),64.68872774410677,8
250,黄龙大道一段,65.88917687967154,24
248,黄龙大道1段,68.26496774002175,23
